CustomerID,Tenure Months,Multiple Lines,Contract,Monthly Charges,Total Charges,Churn Label,Churn Score,CLTV,Churn Reason
5533-RJFTJ,49,No phone service,Month-to-month,30.2,1453.1,No,42,5214,
9092-GDZKO,22,Yes,Month-to-month,24.85,493.4,No,51,3534,
5760-IFJOZ,3,Yes,Month-to-month,107.95,313.6,No,77,3449,
2826-UWHIS,45,Yes,Month-to-month,81.4,3775.85,No,55,5602,
4957-TREIR,3,No,Month-to-month,64.4,195.65,No,20,5645,
8040-MNRTF,1,No,Month-to-month,71.1,71.1,No,64,3029,
1536-HBSWP,1,No,Month-to-month,49.9,49.9,No,56,4667,
5076-YVXCM,51,Yes,Month-to-month,83.4,4149.45,No,65,4191,
8262-COGGB,1,No,Month-to-month,20.45,20.45,No,48,5384,
2480-JZOSN,1,No,Month-to-month,20.65,20.65,No,59,4517,
9450-TRJUU,35,Yes,Month-to-month,83.15,2848.45,No,65,2332,
1766-GKNMI,29,Yes,Month-to-month,84.9,2516.2,No,69,4388,
6942-LBFDP,2,No,Month-to-month,20.55,33.6,No,25,5629,
1456-TWCGB,4,No,Month-to-month,49.25,208.45,No,37,3272,
3014-WJKSM,29,No,Month-to-month,75.3,2263.4,No,40,4910,
3347-YJZZE,29,Yes,Month-to-month,80.1,2211.8,No,70,4558,
7929-DMBCV,20,No,Month-to-month,81,1683.7,No,22,4741,
5433-KYGHE,14,Yes,Month-to-month,86,1164.05,No,33,5494,
5575-TPIZQ,46,Yes,Month-to-month,89.15,4245.55,No,43,5593,
9944-AEXBM,32,Yes,Month-to-month,85.65,2664.3,No,26,2383,
1853-ARAAQ,26,No phone service,Month-to-month,50.35,1277.5,No,48,2510,
6952-OMNWB,68,Yes,Month-to-month,80.35,5589.3,No,28,5581,
6549-YMFAW,9,No,Month-to-month,21.25,204.55,No,69,2302,
6786-OBWQR,5,No,Month-to-month,80.85,356.1,No,69,5109,
6621-YOBKI,5,No,Month-to-month,20.35,92.75,No,76,2303,
1216-JWVUX,25,No,Month-to-month,75.5,1901.05,No,33,5985,
1173-NOEYG,27,Yes,Month-to-month,90.15,2423.4,No,67,5750,
7595-EHCDL,32,No phone service,Month-to-month,50.6,1653.45,No,40,3087,
1307-TVUFB,42,Yes,Month-to-month,79.35,3344.1,No,79,2399,
6923-JHPMP,2,No,Month-to-month,80.45,137.1,No,67,5602,
1635-FJFCC,5,No,Month-to-month,44.05,202.15,No,74,5846,
3966-HRMZA,3,No,Month-to-month,75.05,202.9,No,56,3545,
8224-IVVPA,27,No,Month-to-month,56.7,1652.95,No,79,4472,
1410-RSCMR,7,No,Month-to-month,71.35,515.75,No,30,3459,
0139-IVFJG,2,No,Month-to-month,90.35,190.5,No,29,5361,
0030-FNXPP,3,No,Month-to-month,19.85,57.2,No,59,5634,
4013-GUXND,1,No,Month-to-month,20.8,20.8,No,38,3678,
4718-DHSMV,11,No phone service,Month-to-month,35.8,363.15,No,44,2534,
5175-WLYXL,22,Yes,Month-to-month,78.85,1600.25,No,75,2444,
8728-SKJLR,41,No,Month-to-month,74.25,3089.1,No,78,3277,
7706-DZNKK,11,No,Month-to-month,20.45,237.3,No,29,2642,
9505-SQFSW,3,No phone service,Month-to-month,40.3,92.5,No,65,5651,
7521-AFHAB,5,No,Month-to-month,44.8,220.45,No,64,2492,
0285-INHLN,27,No,Month-to-month,54.75,1510.3,No,41,3519,
2202-OUTMO,34,Yes,Month-to-month,60.85,2003.6,No,73,3012,
4257-GAESD,6,No phone service,Month-to-month,45,298.7,No,72,2270,
5173-WXOQV,2,No,Month-to-month,64.2,143.65,No,56,4369,
6286-ZHAOK,20,Yes,Month-to-month,25.55,507.4,No,35,3235,
3807-XHCJH,1,No,Month-to-month,20,20,No,33,2358,
7382-DFJTU,18,No,Month-to-month,55.2,1058.1,No,44,2110,
4785-NKHCX,5,No,Month-to-month,20.05,94.15,No,31,2154,
3196-NVXLZ,25,Yes,Month-to-month,84.6,2088.05,No,23,4874,
4220-TINQT,61,Yes,Month-to-month,106.35,6751.35,No,35,5632,
0295-QVKPB,5,No,Month-to-month,63.95,318.1,No,42,3099,
9146-JRIOX,14,Yes,Month-to-month,25.55,372.45,No,65,2080,
5337-IIWKZ,34,No phone service,Month-to-month,44.85,1442.6,No,49,5569,
2672-TGEFF,37,Yes,Month-to-month,88.8,3340.55,No,31,3746,
4250-WAROZ,60,Yes,Month-to-month,93.25,5774.55,No,70,4353,
6092-QZVPP,36,No,Month-to-month,79.2,2854.95,No,53,4830,
6549-NNDYT,13,No phone service,Month-to-month,30.85,394.1,No,38,2444,
8713-IGZSO,2,Yes,Month-to-month,24.85,62,No,57,5983,
7905-TVXTA,5,No,Month-to-month,64.35,352.65,No,35,4771,
2732-ISEZX,5,No,Month-to-month,20.5,104.3,No,53,5263,
3050-GBUSH,3,No phone service,Month-to-month,34.8,113.95,No,67,2496,
9342-VNIMQ,33,Yes,Month-to-month,54.65,1665.2,No,58,5201,
4661-NJEUX,1,No,Month-to-month,20.05,20.05,No,52,5368,
2123-AGEEN,7,No,Month-to-month,84.35,609.65,No,38,2107,
5898-IGSLP,31,Yes,Month-to-month,89.3,2823,No,46,2132,
6259-WJQLC,32,Yes,Month-to-month,81.1,2619.25,No,50,2143,
0730-KOAVE,30,Yes,Month-to-month,94.3,2679.7,No,75,4219,
2267-FPIMA,50,Yes,Month-to-month,94.4,4914.9,No,21,5548,
1051-GEJLJ,2,No,Month-to-month,19.5,27.55,No,74,4836,
5543-QDCRY,4,No,Month-to-month,56.4,234.85,No,49,5344,
4694-PHWFW,8,No,Month-to-month,19.95,170.9,No,40,5919,
7508-SMHXL,15,Yes,Month-to-month,89,1288.3,No,77,4452,
3956-CJUST,23,No,Month-to-month,75.4,1643.55,No,49,2491,
6103-BOCOU,26,Yes,Month-to-month,80.7,2193,No,28,4501,
8942-DBMHZ,12,No,Month-to-month,20.45,255.35,No,80,4883,
4301-VVZKA,16,Yes,Month-to-month,75.4,1189.4,No,51,5432,
4824-GUCBY,22,No,Month-to-month,81.7,1820.9,No,34,5602,
5393-HJZSM,32,No,Month-to-month,76.3,2404.15,No,70,5324,
5146-CBVOE,16,No,Month-to-month,75.1,1212.85,No,59,5176,
6630-UJZMY,4,Yes,Month-to-month,83.25,308.05,No,37,5251,
0347-UBKUZ,15,No,Month-to-month,19.9,320.45,No,29,3366,
0811-GSDTP,13,No phone service,Month-to-month,30.15,382.2,No,22,3540,
7567-ECMCM,24,No,Month-to-month,79.85,2001,No,43,5128,
6353-BRMMA,54,Yes,Month-to-month,104.1,5645.8,No,57,5795,
6231-WFGFH,4,No,Month-to-month,20.5,77.6,No,34,5053,
9904-EHEVJ,32,Yes,Month-to-month,91.35,2896.55,No,35,2965,
8584-KMVXD,8,No,Month-to-month,75.6,535.55,No,31,2934,
8467-WYNSR,22,No,Month-to-month,55.1,1253.15,No,62,2729,
0851-DFJKB,15,No,Month-to-month,58.95,955.15,No,55,4497,
5382-SOYZL,22,Yes,Month-to-month,95.1,2162.6,No,61,3729,
8388-FYNPZ,4,No,Month-to-month,56.75,245.15,No,51,2401,
4002-BQWPQ,25,Yes,Month-to-month,81.75,2028.8,No,61,5917,
5651-YLPRD,32,No,Month-to-month,86.1,2723.75,No,48,4970,
2826-DXLQO,7,No phone service,Month-to-month,29.8,220.45,No,69,2587,
9489-UTFKA,8,No,Month-to-month,60.9,551.95,No,27,2136,
7764-BDPEE,3,No,Month-to-month,20.85,60.65,No,38,5868,
5002-GCQFH,49,Yes,Month-to-month,93.85,4733.1,No,62,5698,
5879-SESNB,11,Yes,Month-to-month,75.25,888.65,No,75,5902,
3318-ISQFQ,20,No,Month-to-month,19.5,413,No,28,5409,
2604-XVDAM,12,No,Month-to-month,43.8,540.95,No,26,5706,
3717-OFRTN,1,No,Month-to-month,19.75,19.75,No,43,3595,
9046-JBFWA,27,No,Month-to-month,19.15,537.35,No,51,4004,
3234-VKACU,2,No,Month-to-month,70.3,132.4,No,27,4799,
8120-JDCAM,4,No,Month-to-month,69.55,284.9,No,44,3708,
7047-YXDMZ,21,No,Month-to-month,20,417.7,No,47,2366,
0929-HYQEW,3,No,Month-to-month,50.15,160.85,No,23,2085,
7426-RHZGU,9,No,Month-to-month,95.9,827.45,No,66,5017,
4065-JJAVA,1,No,Month-to-month,49.5,49.5,No,59,5262,
3748-FVMZZ,4,No phone service,Month-to-month,40.05,162.45,No,57,2664,
9391-TTOYH,23,No,Month-to-month,19.5,470.2,No,42,5652,
1452-XRSJV,39,No,Month-to-month,51.05,2066,No,63,3154,
8242-SOQUO,5,No,Month-to-month,84.7,392.5,No,54,2660,
7460-ITWWP,45,No,Month-to-month,86.1,3861.45,No,41,2701,
7147-AYBAA,37,No,Month-to-month,70.35,2552.9,No,32,5402,
8329-GWVPJ,50,No,Month-to-month,69.75,3557.7,No,64,4539,
1352-VHKAJ,27,Yes,Month-to-month,71.6,1957.1,No,52,3773,
4581-LNWUM,13,No phone service,Month-to-month,49.15,649.4,No,78,3000,
7296-PIXQY,14,No,Month-to-month,70.2,1046.5,No,25,5819,
3524-WQDSG,43,Yes,Month-to-month,99.3,4209.95,No,73,3280,
4026-SKKHW,3,No,Month-to-month,50.25,152.3,No,76,2166,
3845-JHAMY,16,No phone service,Month-to-month,35.5,552.7,No,25,2069,
1730-VFMWO,34,No,Month-to-month,50.2,1815.3,No,54,4352,
7143-BQIBA,10,No,Month-to-month,62.25,612.95,No,76,3415,
7030-NJVDP,24,No,Month-to-month,89.25,2210.2,No,77,5436,
2111-DWYHN,1,No,Month-to-month,21.1,21.1,No,52,2810,
4194-WHFCB,59,Yes,Month-to-month,96.65,5580.8,No,52,5266,
0455-XFASS,3,No,Month-to-month,69.55,200.2,No,59,5998,
1751-NCDLI,46,Yes,Month-to-month,98.85,4564.9,No,41,2641,
7241-AJHFS,32,Yes,Month-to-month,87.65,2766.4,No,66,2426,
4546-FOKWR,16,Yes,Month-to-month,74.75,1129.35,No,27,3574,
7439-DKZTW,1,No,Month-to-month,80.55,80.55,No,21,3154,
4646-QZXTF,7,No,Month-to-month,81.25,580.1,No,57,5928,
6921-OZMFH,5,Yes,Month-to-month,55.7,259.4,No,46,3598,
9578-FOMUK,15,Yes,Month-to-month,24.8,324.15,No,57,3965,
4712-UYOOI,20,No,Month-to-month,20,417.65,No,70,3402,
7363-QTBIW,9,No,Month-to-month,79.75,769.1,No,62,4654,
3391-JSQEW,40,No,Month-to-month,50.15,2058.5,No,71,2454,
3312-UUMZW,32,Yes,Month-to-month,98.85,3145.9,No,61,3981,
6891-JPYFF,48,Yes,Month-to-month,105.25,4997.5,No,79,4275,
1047-NNCBF,20,No,Month-to-month,70.55,1493.55,No,59,5790,
8791-GFXLZ,12,No,Month-to-month,49.05,593.05,No,70,4244,
0098-BOWSO,27,No,Month-to-month,19.4,529.8,No,39,3792,
3452-ABWRL,47,Yes,Month-to-month,86.05,3865.6,No,69,5527,
3156-QLHBO,2,No,Month-to-month,19.25,48.35,No,45,4725,
2208-NQBCT,26,No,Month-to-month,81.95,2070.05,No,72,2817,
0774-IFUVM,11,Yes,Month-to-month,65.15,723.35,No,42,5942,
1641-BYBTK,6,No,Month-to-month,20.2,98.35,No,75,3478,
2460-NGXBJ,11,Yes,Month-to-month,75.2,775.3,No,28,5193,
2446-ZKVAF,18,Yes,Month-to-month,56.8,1074.65,No,59,5558,
3522-CDKHF,32,No,Month-to-month,75.5,2324.7,No,76,3131,
0411-EZJZE,3,Yes,Month-to-month,60.25,170.5,No,31,4830,
8807-ARQET,41,No phone service,Month-to-month,40.35,1677.85,No,79,2454,
8992-CEUEN,1,No,Month-to-month,18.85,18.85,No,37,5084,
4320-QMLLA,7,No,Month-to-month,54.85,370.4,No,20,3481,
5334-JLAXU,60,Yes,Month-to-month,94.1,5475.9,No,62,5267,
6242-MBHPK,23,No,Month-to-month,95.1,2326.05,No,66,4025,
7129-ACFOG,5,Yes,Month-to-month,53.8,283.95,No,78,2182,
1641-RQDAY,32,Yes,Month-to-month,100.4,3217.65,No,59,4848,
1346-UFHAX,13,Yes,Month-to-month,80,1029.35,No,78,5577,
5461-QKNTN,43,Yes,Month-to-month,94.3,3953.15,No,63,2040,
3164-YAXFY,57,No phone service,Month-to-month,53.75,3196,No,58,5594,
4660-IRIBM,18,No,Month-to-month,87.9,1500.5,No,33,5192,
3916-NRPAP,3,No,Month-to-month,85.7,256.75,No,33,5806,
8967-SZQAS,14,No,Month-to-month,50.45,765.45,No,48,3185,
4468-KAZHE,20,No,Month-to-month,60,1259.35,No,37,2399,
8944-AILEF,15,No,Month-to-month,19.45,340.85,No,67,2483,
7126-RBHSD,17,Yes,Month-to-month,78.9,1348.95,No,38,2362,
6789-HJBWG,12,No,Month-to-month,49.4,611.65,No,70,5007,
6791-YBNAK,18,No phone service,Month-to-month,25.55,467.85,No,28,4134,
6077-BDPXA,3,No,Month-to-month,70.15,194.2,No,26,2228,
0013-MHZWF,9,No,Month-to-month,69.4,571.45,No,55,5108,
4291-SHSBH,7,No,Month-to-month,69.55,521.35,No,71,4704,
2294-DMMUS,62,Yes,Month-to-month,70.45,4300.45,No,37,5057,
0872-JCPIB,17,Yes,Month-to-month,65.75,1111.2,No,63,3921,
3055-MJDSB,9,No phone service,Month-to-month,24.6,190.1,No,49,2323,
2040-VZIKE,49,Yes,Month-to-month,100.85,4847.35,No,53,5417,
0178-SZBHO,47,Yes,Month-to-month,87.2,4017.45,No,76,3760,
0384-RVBPI,20,No,Month-to-month,64.4,1398.6,No,80,2120,
0319-QZTCO,3,No,Month-to-month,58.7,168.6,No,52,3654,
2120-SMPEX,25,No,Month-to-month,20.15,536.35,No,58,3848,
0096-FCPUF,30,Yes,Month-to-month,64.5,1888.45,No,48,5039,
0668-OGMHD,21,No phone service,Month-to-month,28.5,629.35,No,77,3766,
6507-ZJSUR,23,No,Month-to-month,90.45,2117.25,No,24,5272,
9408-HRXRK,45,Yes,Month-to-month,105.15,4730.9,No,22,5915,
7617-EYGLW,1,No,Month-to-month,19.45,19.45,No,64,5820,
9992-UJOEL,2,No,Month-to-month,50.3,92.75,No,33,5870,
4741-WWJQZ,2,No,Month-to-month,80.15,194.55,No,26,5251,
6625-UTXEW,12,No,Month-to-month,51.25,612.1,No,57,3097,
1251-STYSZ,4,Yes,Month-to-month,80.25,303.7,No,20,3828,
1257-SXUXQ,5,No,Month-to-month,19.45,86.05,No,79,4573,
9681-KYGYB,49,Yes,Month-to-month,88.2,4159.45,No,24,5987,
6260-ONULR,1,No,Month-to-month,62.8,62.8,No,36,2438,
8800-ZKRFW,30,Yes,Month-to-month,107.5,3242.5,No,51,3094,
6729-GDNGC,20,No,Month-to-month,80.7,1614.2,No,73,3111,
6198-ZFIOJ,5,Yes,Month-to-month,75.6,402.5,No,27,3469,
4945-RVMTE,28,No,Month-to-month,59.55,1646.45,No,37,3354,
9788-YTFGE,7,No,Month-to-month,19.95,147.5,No,38,3331,
9277-JOOMO,3,Yes,Month-to-month,24.6,86.35,No,56,5756,
1907-YLNYW,8,No,Month-to-month,66.7,579,No,35,4490,
0114-RSRRW,10,No,Month-to-month,19.95,187.75,No,54,3831,
6475-VHUIZ,23,No,Month-to-month,54.25,1221.55,No,49,5140,
7537-RBWEA,1,No phone service,Month-to-month,25.15,25.15,No,45,3513,
3733-LSYCE,15,No,Month-to-month,75.35,1114.55,No,67,4891,
0536-BGFMZ,28,No,Month-to-month,20.5,563.05,No,41,5145,
2625-TRCZQ,51,No phone service,Month-to-month,49.65,2553.35,No,30,5528,
7266-GSSJX,11,No,Month-to-month,20.45,250.8,No,28,2606,
5624-RYAMH,9,No,Month-to-month,19.5,178.85,No,64,4283,
0196-JTUQI,9,Yes,Month-to-month,75.2,633.85,No,68,5841,
7130-YXBRO,48,Yes,Month-to-month,111.45,5315.1,No,74,2319,
9272-LSVYH,10,No,Month-to-month,70.15,735.5,No,78,3963,
4238-HFHSN,61,Yes,Month-to-month,82.15,4904.85,No,33,4250,
5478-JJVZK,33,Yes,Month-to-month,60.9,2033.85,No,36,3009,
9793-WECQC,23,No,Month-to-month,95.3,2192.9,No,68,5029,
4291-HPAXL,1,No,Month-to-month,19.85,19.85,No,75,4840,
1697-BCSHV,58,Yes,Month-to-month,66.8,3970.4,No,70,6433,
3717-OEAUQ,2,No,Month-to-month,70.7,129.2,No,38,2388,
9089-UOWJG,12,No,Month-to-month,58.35,740.55,No,29,5068,
9885-AIBVB,29,Yes,Month-to-month,85.8,2440.25,No,70,2568,
2592-YKDIF,1,No,Month-to-month,20.35,20.35,No,72,5774,
8714-CTZJW,4,No,Month-to-month,82.85,319.6,No,80,3154,
3569-EDBPQ,24,Yes,Month-to-month,84.35,1938.05,No,31,2198,
7521-YXVZY,3,No,Month-to-month,19.95,58.3,No,77,4430,
2373-NTKOD,8,No,Month-to-month,66.25,546.45,No,60,3026,
5977-CKHON,43,Yes,Month-to-month,92.55,4039,No,37,3853,
2692-BUCFV,29,No,Month-to-month,101.45,2948.6,No,76,5285,
5302-BDJNT,35,Yes,Month-to-month,95.5,3418.2,No,27,3715,
5651-WYIPH,18,No,Month-to-month,49.85,865.75,No,71,3283,
9350-VLHMB,67,Yes,Month-to-month,89.55,6373.1,No,45,6111,
8785-CJSHH,60,Yes,Month-to-month,99.8,5985.75,No,38,6213,
7077-XJMET,12,No,Month-to-month,74.15,741.4,No,52,5426,
6896-SRVYQ,44,No,Month-to-month,73.85,3122.4,No,48,4374,
9046-DQMTP,35,No,Month-to-month,20.75,739.9,No,75,5876,
6439-LAJXL,9,No,Month-to-month,68.95,593.85,No,29,2452,
9052-VKDUW,65,Yes,Month-to-month,109.4,7227.45,No,39,4452,
1666-JZPZT,27,Yes,Month-to-month,49,1291.35,No,51,5428,
7055-HNEOJ,3,No,Month-to-month,55.8,154.55,No,48,2662,
3211-AAPKX,20,Yes,Month-to-month,98.55,2031.95,No,42,3300,
8445-DNBAE,1,Yes,Month-to-month,50.05,50.05,No,61,5523,
2958-NHPPS,23,No,Month-to-month,20.85,473.9,No,53,4263,
6806-YDEUL,6,No,Month-to-month,19.5,106.8,No,77,3288,
1735-XMJVH,8,No,Month-to-month,19.35,152.6,No,58,5416,
6890-PFRQX,18,Yes,Month-to-month,69.5,1199.4,No,24,4466,
0222-CNVPT,52,No phone service,Month-to-month,48.8,2555.05,No,67,4865,
5899-OUVKV,31,No,Month-to-month,94.5,2979.2,No,42,3949,
8681-ICONS,29,No,Month-to-month,20.65,654.85,No,72,4667,
6234-PFPXL,22,Yes,Month-to-month,95.9,2234.95,No,56,3207,
4283-IVYCI,9,No,Month-to-month,64.95,547.8,No,66,3013,
1866-OBPNR,1,No,Month-to-month,74.6,74.6,No,22,5494,
8205-MQUGY,12,No,Month-to-month,49.2,571.15,No,37,3582,
6979-TNDEU,8,No,Month-to-month,19.2,156.85,No,42,2879,
9777-WJJPR,31,Yes,Month-to-month,88.65,2683.2,No,48,4821,
9495-SKLKD,45,Yes,Month-to-month,95.95,4456.65,No,63,5322,
5067-DGXLL,2,No,Month-to-month,20.25,36.8,No,59,5736,
9290-SHCMB,13,No,Month-to-month,96.85,1235.55,No,28,3098,
8695-WDYEA,1,No,Month-to-month,51.25,51.25,No,57,4483,
8605-ITULD,1,No,Month-to-month,19.55,19.55,No,31,5750,
6416-YJTTB,11,No,Month-to-month,79.5,795.65,No,57,2278,
4472-VESGY,52,Yes,Month-to-month,98.15,4993.4,No,48,5123,
3195-TQDZX,3,No,Month-to-month,20.25,61.45,No,42,4050,
3128-YOVTD,51,No,Month-to-month,79.15,4018.55,No,64,6321,
1728-CXQBE,64,Yes,Month-to-month,94.25,6081.4,No,63,6020,
7041-TXQJH,37,No phone service,Month-to-month,40.2,1478.85,No,20,5924,
1769-GRUIK,18,No,Month-to-month,71.1,1247.75,No,28,4911,
2811-POVEX,23,No,Month-to-month,88.45,2130.55,No,70,3937,
9314-IJWSQ,14,Yes,Month-to-month,84.8,1203.9,No,80,2452,
6198-RTPMF,17,Yes,Month-to-month,92.6,1579.7,No,32,4756,
1925-GMVBW,5,No,Month-to-month,20.55,96.1,No,23,5967,
6184-DYUOB,3,No,Month-to-month,19.6,55.25,No,29,2941,
9327-QSDED,8,No,Month-to-month,43.55,335.4,No,60,3266,
1656-DRSMG,63,Yes,Month-to-month,109.85,7002.95,No,66,5775,
3012-VFFMN,7,No,Month-to-month,20.65,158.95,No,74,4058,
2984-AFWNC,3,No,Month-to-month,95.4,293.15,No,70,2813,
8096-LOIST,19,No,Month-to-month,56.2,1093.4,No,38,3384,
7107-UBYKY,35,Yes,Month-to-month,25.75,882.55,No,49,4194,
4881-GQJTW,14,No,Month-to-month,19.6,300.4,No,40,2847,
7905-NJMXS,7,Yes,Month-to-month,64.2,475,No,74,5116,
5071-FBJFS,4,No,Month-to-month,50.3,217.1,No,73,3147,
2796-UUZZO,63,No,Month-to-month,80.3,4896.35,No,66,5157,
3794-NFNCH,30,No,Month-to-month,50,1474.9,No,29,4715,
5522-NYKPB,25,No,Month-to-month,85.9,2199.05,No,79,3153,
9957-YODKZ,6,Yes,Month-to-month,80.8,457.1,No,68,5611,
7776-QGYJC,39,No,Month-to-month,81.5,3107.3,No,25,2042,
9313-QOLTZ,26,No,Month-to-month,20.9,518.3,No,51,5895,
4672-FOTSD,12,Yes,Month-to-month,67.25,832.3,No,56,4334,
9818-XQCUV,2,No,Month-to-month,20.35,45.3,No,61,5994,
8259-NFJTV,7,No phone service,Month-to-month,34.65,246.6,No,45,5996,
3223-DWFIO,4,No,Month-to-month,69.35,261.65,No,26,4140,
6968-GMKPR,55,No,Month-to-month,81.55,4509.5,No,80,5167,
1436-ZMJAN,10,No,Month-to-month,67.8,653.15,No,79,2709,
3292-PBZEJ,11,Yes,Month-to-month,111.4,1183.05,No,28,3175,
0799-DDIHE,15,No,Month-to-month,46.3,639.45,No,68,3103,
2812-SFXMJ,1,No,Month-to-month,20.05,20.05,No,27,4221,
2782-JEEBU,21,No phone service,Month-to-month,36,780.15,No,64,3378,
2720-FVBQP,6,Yes,Month-to-month,48.95,273.25,No,30,3061,
7351-KYHQH,7,No,Month-to-month,64.95,493.65,No,37,4615,
8246-SHFGA,17,No,Month-to-month,21.1,385.55,No,78,2842,
0620-XEFWH,4,No,Month-to-month,18.85,84.2,No,63,5279,
7321-VGNKU,2,No,Month-to-month,70.35,120.25,No,39,4917,
3374-PZLXD,34,No,Month-to-month,19.7,675.6,No,73,4136,
4939-KYYPY,27,Yes,Month-to-month,59.45,1611.65,No,23,4818,
6022-KOUQO,2,No phone service,Month-to-month,29.05,44.75,No,22,4998,
9504-DSHWM,20,Yes,Month-to-month,59.2,1191.2,No,58,5924,
5035-BVCXS,11,No,Month-to-month,75.9,866.4,No,70,4278,
6267-DCFFZ,30,Yes,Month-to-month,90.05,2627.2,No,39,3792,
2439-LYPMQ,38,Yes,Month-to-month,102.6,4009.2,No,40,5469,
1478-VPOAD,1,No,Month-to-month,43.8,43.8,No,31,4633,
1498-DQNRX,29,No,Month-to-month,19.85,573.05,No,59,2712,
9469-WEJBT,37,No,Month-to-month,90.35,3419.3,No,76,3347,
7426-WEIJX,60,Yes,Month-to-month,80.95,4859.1,No,71,6214,
2851-MMUTZ,27,No,Month-to-month,56.15,1439.35,No,69,3056,
3307-TLCUD,17,No phone service,Month-to-month,34.4,592.75,No,45,4207,
8189-HBVRW,53,Yes,Month-to-month,90.8,4921.2,No,20,5249,
4163-KIUHY,35,Yes,Month-to-month,25.6,901.25,No,56,2980,
1171-TYKUR,47,Yes,Month-to-month,25.4,1139.2,No,33,3159,
3761-FLYZI,65,Yes,Month-to-month,108.8,7082.45,No,64,5225,
1219-NNDDO,9,Yes,Month-to-month,76.85,663.55,No,38,4834,
9659-QEQSY,45,Yes,Month-to-month,115.65,5125.5,No,75,3974,
5405-ZMYXQ,8,Yes,Month-to-month,74.6,548.9,No,57,2142,
0793-TWELN,4,Yes,Month-to-month,80.15,319.85,No,62,2841,
0999-QXNSA,7,No,Month-to-month,45.75,344.2,No,57,3779,
4422-QVIJA,35,Yes,Month-to-month,50.15,1655.35,No,74,5879,
9365-SRSZE,27,No,Month-to-month,70.55,1943.9,No,65,2534,
0274-JKUJR,7,No phone service,Month-to-month,58.85,465.7,No,76,3332,
5740-YHGTW,70,Yes,Month-to-month,97.55,6669.05,No,49,4551,
8158-WPEZG,11,No phone service,Month-to-month,35.65,425.1,No,61,4986,
4918-FYJNT,55,Yes,Month-to-month,90.45,5044.8,No,42,5140,
4854-CIDCF,3,No,Month-to-month,73.85,196.4,No,74,2868,
6435-SRWBJ,5,Yes,Month-to-month,82.75,417.75,No,36,5269,
1702-CCFNJ,52,Yes,Month-to-month,61.35,3169.55,No,49,4729,
5515-RUGKN,8,No,Month-to-month,54.75,438.05,No,53,5317,
2081-VEYEH,3,No,Month-to-month,107.95,318.6,No,70,5653,
6407-UTSLV,2,No,Month-to-month,83.8,163.7,No,53,2885,
7398-SKNQZ,3,Yes,Month-to-month,94.9,273.2,No,58,2330,
5935-FCCNB,17,Yes,Month-to-month,94.2,1608.15,No,54,4425,
1958-RNRKS,30,Yes,Month-to-month,49.9,1441.95,No,45,3712,
5136-RGMZO,31,Yes,Month-to-month,71.05,2168.15,No,37,4443,
1015-OWJKI,1,No,Month-to-month,19.05,19.05,No,59,5279,
8887-IPQNC,7,No,Month-to-month,44.25,313.45,No,58,5014,
1222-KJNZD,40,No,Month-to-month,20.4,745.3,No,72,5918,
0106-GHRQR,16,Yes,Month-to-month,71.4,1212.1,No,39,3360,
1320-REHCS,52,Yes,Month-to-month,110.75,5832,No,46,4993,
1803-BGNBD,12,No,Month-to-month,54.3,654.5,No,63,3854,
2243-FNMMI,20,No,Month-to-month,19.4,415.4,No,32,4958,
9470-XCCEM,35,Yes,Month-to-month,89.65,3161.6,No,34,2622,
6519-CFDBX,2,No,Month-to-month,45.4,80.95,No,45,4964,
3144-KMTWZ,71,Yes,Month-to-month,93.25,6669.45,No,63,6035,
5207-PLSTK,1,No,Month-to-month,48.75,48.75,No,58,5068,
2155-AMQRX,28,Yes,Month-to-month,54.9,1505.15,No,26,2885,
5091-HFAZW,2,No,Month-to-month,91.15,168.5,No,52,2686,
8623-ULFNQ,26,Yes,Month-to-month,66.05,1652.4,No,43,3225,
2586-CWXVV,54,No phone service,Month-to-month,30.4,1621.35,No,78,4778,
8401-EMUWF,42,Yes,Month-to-month,69.4,3058.3,No,36,4701,
2474-LCNUE,23,Yes,Month-to-month,73.65,1642.75,No,61,2590,
6650-VJONK,1,No,Month-to-month,43.85,43.85,No,39,5913,
2178-PMGCJ,22,No,Month-to-month,69.7,1490.4,No,32,4838,
6016-LVTJQ,34,No,Month-to-month,20.65,716.4,No,74,5099,
2070-XYMFH,23,Yes,Month-to-month,79.35,1835.3,No,50,3558,
0817-HSUSE,1,No,Month-to-month,75.5,75.5,No,43,2954,
1663-MHLHE,1,No,Month-to-month,19.2,19.2,No,44,4629,
4450-MDZFX,60,Yes,Month-to-month,74.35,4453.3,No,26,5100,
7554-AKDQF,6,No,Month-to-month,45.65,323.45,No,40,4227,
5423-BHIXO,32,Yes,Month-to-month,54.2,1739.6,No,43,4454,
6908-VVYHM,65,Yes,Month-to-month,90.65,5931,No,70,6358,
2959-EEXWB,45,No phone service,Month-to-month,50.9,2333.85,No,64,3937,
3030-YDNRM,8,Yes,Month-to-month,74.85,572.45,No,40,5514,
3402-XRIUO,22,Yes,Month-to-month,63.55,1381.8,No,36,2136,
8286-AFUYI,1,No,Month-to-month,47.95,47.95,No,35,5092,
8356-WUAOJ,1,No,Month-to-month,45,45,No,63,5669,
8058-DMYRU,54,Yes,Month-to-month,90.05,4931.8,No,23,5232,
